Anno_Mese,prec,rad,temp_mean,ITTER107,Territorio,TIPO_DATO2,Tipo indice,PRODCONS_AGRI_A,Prodotti acquistati,Seleziona periodo,Value,Flag Codes,Flags,PPA_ortive,Radicchio,Carrots,Peaches
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Set-2021,2.7,,,0.3362091284777533,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Set-2021,105.0,,,0.2092804515609955,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Set-2021,0.0,,,0.3510632029971761,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Set-2021,2.4,,,0.39449906148774827,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Set-2021,104.8,,,0.2396116570543061,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Set-2021,0.1,,,0.2598819078046571,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Set-2021,2.3,,,0.555481826697477,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Set-2021,113.2,,,0.3228149292458647,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Set-2021,-0.4,,,0.4415191595140083,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Set-2021,8.6,,,0.740789450457888,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Set-2021,115.1,,,0.4247879599210631,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Set-2021,1.3,,,0.2948909897233545,,,
2021-09-01,1.2266666666666668,16.392966666666666,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Set-2021,8.6,,,0.7465262614092991,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Ott-2021,111.1,,,0.5908089792705103,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Ott-2021,-0.2,,,0.620467017327988,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Ott-2021,2.6,,,0.41888501003334944,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Ott-2021,131.8,,,0.5291565060685712,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Ott-2021,14.4,,,0.6878371200433826,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Ott-2021,44.0,,,0.6084137235460135,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Ott-2021,116.7,,,0.6486122139834967,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Ott-2021,1.4,,,0.5315032246394786,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Ott-2021,1.8,,,0.4043421509906898,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Ott-2021,112.8,,,0.6720126653805789,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Ott-2021,1.0,,,0.4123538376403255,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Ott-2021,3.2,,,0.6778307561318018,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Ott-2021,122.3,,,0.3545773095877499,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Ott-2021,-0.2,,,0.7829047960709905,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Ott-2021,3.0,,,0.5155147537717271,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Ott-2021,126.0,,,0.4886066934998393,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Ott-2021,2.5,,,0.21564540967080886,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Ott-2021,19.0,,,0.5572158586095359,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Ott-2021,143.5,,,0.6762396854051402,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Ott-2021,4.7,,,0.43041846503743764,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Ott-2021,28.2,,,0.20225638042879612,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Ott-2021,121.0,,,0.49345630185191036,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Ott-2021,1.8,,,0.22708543478718013,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Ott-2021,16.1,,,0.5632741697001352,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Ott-2021,108.9,,,0.5138838479098475,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Ott-2021,0.2,,,0.5550920273465985,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Ott-2021,1.4,,,0.7719517961686331,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Ott-2021,105.0,,,0.38031176450938153,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Ott-2021,0.1,,,0.4173722717862828,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Ott-2021,0.8,,,0.7972463411826296,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Ott-2021,113.4,,,0.22979725512518775,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Ott-2021,0.3,,,0.6315063072400813,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Ott-2021,3.1,,,0.46122917242839007,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Ott-2021,111.0,,,0.37689798304045163,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Ott-2021,0.1,,,0.3420458779550991,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Ott-2021,2.8,,,0.40914509074422784,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Ott-2021,113.0,,,0.42390516215163404,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Ott-2021,0.2,,,0.4797334109184261,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Ott-2021,2.9,,,0.5690841076821186,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Ott-2021,105.1,,,0.6104462468313889,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Ott-2021,0.1,,,0.31373845303816933,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Ott-2021,2.6,,,0.5970874826486567,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Ott-2021,104.9,,,0.43492432131374253,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Ott-2021,0.1,,,0.48916016264909096,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Ott-2021,2.4,,,0.5022421327331714,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Ott-2021,112.9,,,0.6343035904398187,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Ott-2021,-0.3,,,0.4852120370331666,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Ott-2021,8.0,,,0.7653455738732571,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Ott-2021,117.7,,,0.48555478355938897,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Ott-2021,2.3,,,0.7624490006477991,,,
2021-10-01,0.6322580645161291,10.769967741935485,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Ott-2021,10.3,,,0.5357628805673691,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Nov-2021,112.0,,,0.6958981083290408,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Nov-2021,0.8,,,0.360839597303028,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VEGETS,ortive,Nov-2021,0.4,,,0.22089673778958105,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Nov-2021,143.2,,,0.5266448642440669,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Nov-2021,8.6,,,0.5140623501482682,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FERTIRSS,concimi e ammendanti,Nov-2021,56.2,,,0.32446407438622277,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Nov-2021,117.8,,,0.28174159570530216,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Nov-2021,0.9,,,0.334157959770669,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INSECDES,insetticidi,Nov-2021,2.8,,,0.34948154606183357,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Nov-2021,116.5,,,0.5808017992283769,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Nov-2021,3.3,,,0.560569857415026,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,HERBIS,diserbanti,Nov-2021,6.6,,,0.2807085186207546,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Nov-2021,122.2,,,0.43704465479611454,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Nov-2021,-0.1,,,0.6714806666486632,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,VETERYSER,spese veterinarie,Nov-2021,2.9,,,0.2549745760069604,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Nov-2021,127.6,,,0.7782649715352297,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Nov-2021,1.3,,,0.24452406336444424,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,ANIMAEDING,mangimi,Nov-2021,18.5,,,0.6578133742685841,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Nov-2021,148.4,,,0.6103610846371357,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Nov-2021,3.4,,,0.5148035408093797,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,STRAIFEEDI,mangimi semplici,Nov-2021,28.8,,,0.3586462220060258,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Nov-2021,121.6,,,0.3853153865430185,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Nov-2021,0.5,,,0.5273636392150662,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,COMPOFEEDI,mangimi composti,Nov-2021,15.3,,,0.7120018887037889,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Nov-2021,109.2,,,0.7466828060092645,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Nov-2021,0.3,,,0.4432987996848313,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFMAT,manutenzione e rip. macchine,Nov-2021,1.6,,,0.697594733349483,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Nov-2021,105.2,,,0.5332467957724427,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Nov-2021,0.2,,,0.25663981511572675,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MAINTOFBUILD,manutenzione e rip. fabbricati rurali,Nov-2021,1.0,,,0.4373547466772482,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Nov-2021,113.5,,,0.7390720736070673,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Nov-2021,0.1,,,0.6193900918006634,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERDSAN,altri servizi - spese generali,Nov-2021,3.1,,,0.2737009908084694,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Nov-2021,111.1,,,0.3572279930882423,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Nov-2021,0.1,,,0.7101222032952517,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INVEST,investimenti,Nov-2021,3.0,,,0.29405154822259727,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Nov-2021,113.0,,,0.2206351174211411,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Nov-2021,0.0,,,0.31042233796397756,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,MACHIAND,beni strumentali,Nov-2021,2.9,,,0.2363454834411742,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Nov-2021,105.2,,,0.62195290712835,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Nov-2021,0.1,,,0.46731156033051185,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,BUILD,costruzioni agricole,Nov-2021,2.9,,,0.6229388367943836,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Nov-2021,105.0,,,0.7895818662569476,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Nov-2021,0.1,,,0.3536030248480908,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,FARMDINGS,fabbricati agricoli,Nov-2021,2.7,,,0.6662213087318083,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Nov-2021,113.3,,,0.26665785155223204,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Nov-2021,0.4,,,0.2518424316096911,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,OTHERKSEX,lavori genio civile eccetto miglioramenti fondiari,Nov-2021,8.9,,,0.417559463778063,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,65,indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Nov-2021,119.5,,,0.2202140456830764,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,69,variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Nov-2021,1.5,,,0.4606853336362454,,,
2021-11-01,4.14,5.084966666666667,,IT,Italia,70,variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili,INPUTAL,indice generale dei consumi intermedi e degli investimenti,Nov-2021,11.5,,,0.7670092235930517,,,
